mythril_reported/0x0000000006adbd7c01bc0738cdbfc3932600ad63.sol,FALSE,27.8301065
mythril_reported/0x000000000ca5171087c18fb271ca844a2370fc0a.sol,FALSE,1.096138954
mythril_reported/0x00000000e86b5156e8fd624255bf7a6d722a8f1f.sol,FALSE,0.98816967
mythril_reported/0x000000085824f23a070c2474442ed014c0e46b58.sol,FALSE,1.242058992
mythril_reported/0x000000961d1ac83a67d0ce61612b36f18c10c9b7.sol,FALSE,1.200350285
mythril_reported/0x000000d4e883e304c7f9574ebeecf238eb55a40f.sol,FALSE,1.088267803
mythril_reported/0x00016fab0fa144ca8c1f7ec4cf72e70e52359005.sol,FALSE,1.261168957
mythril_reported/0x000437bf5836c0a78f242522eef91bc87b29b92e.sol,FALSE,1.284386158
mythril_reported/0x0006c68ed5dfe993376dd96dc871177fdc1ccf32.sol,FALSE,0.998077393
mythril_reported/0x0008e939b9355e1ff4b4f19e1f04bbb7f9bfcc3e.sol,FALSE,0.657312155
mythril_reported/0x000a3f282f082aa9cf95271a97a0515b652daa6b.sol,FALSE,1.144439936
mythril_reported/0x000ff9191a4b7e14c9a083a30c93edcd9a794087.sol,FALSE,1.165774345
mythril_reported/0x0016e71c7ced04b51a1fd8bb5c36d9e0cee9e1bb.sol,FALSE,1.117751122
mythril_reported/0x001a8bc48ec9e4d2e33de3a31e1b8dc5aa56b4a1.sol,FALSE,1.110229015
mythril_reported/0x001e1bd03e2cb28a4958db5b71b4caaa381a59f1.sol,FALSE,1.193591118
mythril_reported/0x001f86a1a475cc72b3e4728dcbef0d66b26bda8f.sol,FALSE,1.166857481
mythril_reported/0x002036ed3d00736787a31a19b1e28f7a86c72672.sol,FALSE,0.994066477
mythril_reported/0x00294f75ad3fbd51f0359b82fc7fbfa18e83584a.sol,FALSE,1.176836491
mythril_reported/0x002f46770160ffb092bc15699fb035526b0b65d7.sol,FALSE,9.025093794
mythril_reported/0x003c9753ea43af93aedd18a959c853a58cc30fd6.sol,FALSE,1.118461609
mythril_reported/0x003dbccacd2ea95ce8f958a71d28ce660ce36879.sol,FALSE,1.197690487
mythril_reported/0x00405877a10bb6bbdc975e392e7feced65e3e93c.sol,FALSE,1.098710775
mythril_reported/0x0044de5be32af3cdb08103bb075b4d7d3dc40872.sol,FALSE,24.62493634
mythril_reported/0x004904cb627fe62d46486c41a3d79f3cdf6b0460.sol,FALSE,17.80392122
mythril_reported/0x00559b8719ef09ff7ceda48992f3f4edb55a349b.sol,FALSE,1.038774014
mythril_reported/0x005f977f633d1c23748294671b0e69f3512e6702.sol,FALSE,1.181236267
mythril_reported/0x0061fde3dc2ec7a24b1e9683e94db91fd52ab709.sol,FALSE,1.16566658
