0xd390204673af474d433d61d50fd81c23bfa41114.sol,FALSE,0.494888544
0xaaabb91523dad96d2661ccd9257f065def44448b.sol,FALSE,0.499360085
0xc0384cda6bb2128d8c77e1aa39d0eb75347c1710.sol,FALSE,0.499735594
0xce43cbcf6b28a2dea8febd78e6705cefe819b8f1.sol,FALSE,0.500299931
0xce43cbcf6b28a2dea8febd78e6705cefe819b8f1.sol,FALSE,0.500299931
0xce43cbcf6b28a2dea8febd78e6705cefe819b8f1.sol,FALSE,0.500299931
0xf959f51cb63f08919aed385b0f05bede44ef9f96.sol,FALSE,0.50052619
0xe7ab6695ba351afff6fe367bb8d493871740c812.sol,FALSE,0.50081706
0xe87227adf0fd3f6e580e2825069a0f8e8da66ad0.sol,FALSE,0.501772404
0xb1d5ac33d310a027f8efa647c8a6a9b4d9f7e121.sol,FALSE,0.50257206
0xb1d5ac33d310a027f8efa647c8a6a9b4d9f7e121.sol,FALSE,0.50257206
0xc00f91f37c44955c53003f1cdd607be40da8b426.sol,FALSE,0.503111601
0xdfd4bf421c693f3c46cc5a23800dc567594dc5f0.sol,FALSE,0.503608704
0xc781117edd19e6f00f430b602ec600a2017b86b0.sol,FALSE,0.505088568
0xe0f494a526da916cf9d1e9e623994a1c1feab946.sol,FALSE,0.505093098
0xb39518f26d3b03ddcde57f50b33ee99da200d13e.sol,FALSE,0.505124569
0xb9004b7fa79e13eae27f284d7e650e9acc4b9c01.sol,FALSE,0.505518675
0xb9004b7fa79e13eae27f284d7e650e9acc4b9c01.sol,FALSE,0.505518675
0xeb0b2cfb01045fa5bf0dfc604012f6993412e118.sol,FALSE,0.505607367
0xf739ae25405f96784488f169cecfb9f5145a251e.sol,FALSE,0.505669355
0xc72183973397d8dfc77800878c58727858ad8ce4.sol,FALSE,0.506035805
0xc011a72400e58ecd99ee497cf89e3775d4bd732f.sol,FALSE,0.506067038
0xafd77fef1818a9d94623a8a707e0fdcefe5804f0.sol,FALSE,0.506199121
0xd9fdb683feb3efb3ed6fb7daa69dc1728e3d93a1.sol,FALSE,0.506495237
0xc7c06ac46f2b66e00960944882f9c35eec54bba0.sol,FALSE,0.506571293
0xc7c06ac46f2b66e00960944882f9c35eec54bba0.sol,FALSE,0.506571293
